caseID,activity_chain,next_activity,global_timestamps,local_timestamps
212265,"[3, 3, 3]",5,"[0.0, 0.00041915939488625537, 0.008421293297260221]","[0.0, 0.0011016524787180772, 0.02103154732098147]"
212265,"[5, 5, 5]",6,"[0.38890370765537474, 0.45463552185344663, 0.6616621575277217]","[1.0, 0.1728592889334001, 0.5440160240360541]"
212265,[6],end,[1.0],[0.8892338507761642]
212268,"[1, 3, 3]",3,"[0.0, 0.029600758453597387, 0.029881667193370553]","[0.0, 0.07564608758076095, 0.0007178750897343862]"
212268,"[3, 3, 3]",5,"[0.04129358474665543, 0.046420169247515713, 0.04743846342919344]","[0.02925340990667624, 0.01310122038765255, 0.00260229720028715]"
212268,"[5, 5, 5]",5,"[0.04908880227536079, 0.04926437023771902, 0.4405702447417395]","[0.004217516152189519, 0.0003589375448671931, 1.0]"
212268,"[5, 6, 4]",4,"[0.5978791390147126, 0.6895607289581797, 0.6911057270269321]","[0.4020100502512563, 0.2342964824120603, 0.003948312993539124]"
212268,"[4, 4, 4]",6,"[0.692510270725798, 0.6943712911267952, 0.7386846448260121]","[0.003679109834888729, 0.004755922469490309, 0.11324479540559942]"
212268,"[6, 4, 4]",4,"[0.7402296428947646, 0.7427929351451947, 0.7602795041960743]","[0.0038585786073223258, 0.006550610193826275, 0.044687724335965545]"
212268,"[4, 4, 4]",4,"[0.9409038238702202, 0.9506654025773377, 0.9618666385757927]","[0.46159368269921036, 0.02494615936826992, 0.028715003589375447]"
212268,[4],end,[1.0],[0.09736180904522614]
212271,"[1, 3, 3]",3,"[0.0, 0.03154317795671124, 0.03165398537342099]","[0.0, 0.07379882474939509, 0.00017283097131005876]"
212271,"[3, 3, 3]",3,"[0.24569697865110438, 0.24584472187338405, 0.26294599985225675]","[0.5007777393708953, 0.0003456619426201175, 0.040010369858278605]"
212271,"[3, 3, 3]",5,"[0.31798035015143683, 0.3182389007904262, 0.31905148851296444]","[0.1287590736259938, 0.0006049083995852057, 0.001814725198755617]"
212271,"[5, 5, 5]",5,"[0.3200118194577824, 0.32015956268006207, 0.7475807047351702]","[0.002333218112685793, 0.0003456619426201175, 1.0]"
212271,[5],end,[1.0],[0.5905634289664707]
212274,"[3, 3, 3]",3,"[0.0, 0.012055585634362029, 0.012236058473199784]","[0.0, 0.02954706298655343, 0.00044232130219391363]"
212274,"[3, 5, 5]",6,"[0.01248872044757264, 0.42050171449196894, 0.6260241833604042]","[0.0006192498230714791, 1.0, 0.5037154989384289]"
212274,"[6, 6, 6]",end,"[0.9870420501714492, 0.9974372856885039, 1.0]","[0.8848195329087049, 0.02556617126680821, 0.006280962491153574]"
212277,[1],end,[0],[0]
212280,"[3, 5, 5]",5,"[0.0, 3.543460543566847e-05, 0.00017717302717834237]","[0.0, 6.775067750677507e-05, 0.00027100271002710027]"
212280,"[5, 5, 5]",5,"[0.00031891144892101626, 0.001204776584812728, 0.4398851918783884]","[0.0002032520325203252, 0.0016937669376693768, 0.8388211382113822]"
212280,"[5, 5, 5]",5,"[0.9629354027142908, 0.9658764749654513, 0.9685695049785621]","[1.0, 0.0056233062330623305, 0.005149051490514906]"
212280,[5],end,[1.0],[0.06002710027100271]
212283,"[3, 3, 5]",5,"[0.0, 0.0004892607270414403, 0.5671999608591418]","[0.0, 0.00086333419666753, 1.0]"
212283,[5],end,[1.0],[0.7636190969524302]
212286,"[1, 3, 3]",3,"[0.0, 0.030361445783132532, 0.030361445783132532]","[0.0, 0.05667820069204152, 0.0]"
212286,"[3, 3, 3]",5,"[0.05026876737720111, 0.05075069508804449, 0.051974050046339204]","[0.03716262975778547, 0.0009688581314878892, 0.0022837370242214535]"
212286,"[5, 5, 5]",end,"[0.46420759962928637, 0.4642817423540315, 1.0]","[0.7695501730103806, 0.0001384083044982699, 1.0]"
212289,"[3, 5, 5]",6,"[0.0, 0.00010121457489878542, 0.5565283400809716]","[0.0, 0.00018191740949608878, 1.0]"
212289,"[6, 6, 6]",4,"[0.7836538461538461, 0.7875506072874494, 0.7893218623481781]","[0.4083136256139713, 0.0070038202655994175, 0.0030925959614335093]"
212289,"[4, 4, 4]",4,"[0.8405870445344129, 0.8420546558704454, 0.8458502024291498]","[0.092232126614517, 0.0025468437329452427, 0.006912861560851373]"
212289,"[4, 6, 6]",6,"[0.8761639676113361, 0.9131578947368421, 0.9140182186234818]","[0.05439330543933055, 0.06649081317082045, 0.0015462979807167546]"
212289,"[6, 6, 4]",4,"[0.9142712550607287, 0.9284919028340081, 0.9285425101214575]","[0.0004547935237402219, 0.025559396034200474, 9.095870474804439e-05]"
212289,"[4, 6, 6]",end,"[0.944585020242915, 0.9987348178137652, 1.0]","[0.02883390940513007, 0.0973258140804075, 0.00227396761870111]"
212295,"[3, 3, 3]",3,"[0.0, 0.0004103646382928831, 0.045433227810997776]","[0.0, 0.0010615711252653928, 0.1164695177434031]"
212295,"[3, 5, 6]",4,"[0.046253957087583536, 0.39910892249970686, 0.5775002931175988]","[0.0021231422505307855, 0.9129511677282378, 0.46148013345465577]"
212295,"[4, 4, 4]",4,"[0.5783796459139406, 0.5786141399929652, 0.5789072575917458]","[0.0022747952684258415, 0.0006066120715802245, 0.0007582650894752805]"
212295,"[4, 4, 4]",4,"[0.5861765740415055, 0.5874076679563841, 0.5875249149958963]","[0.01880497421898696, 0.0031847133757961785, 0.00030330603579011223]"
212295,"[4, 4, 6]",end,"[0.9740884042677922, 0.994899753781217, 1.0]","[1.0, 0.05383682135274492, 0.013193812556869881]"
212298,"[3, 3, 5]",5,"[0.0, 0.0188134810710988, 0.019044321329639888]","[0.0, 0.028793499381734675, 0.0004416180886769122]"
212298,"[5, 5, 5]",6,"[0.6724376731301939, 0.6886542012927055, 0.8359879963065558]","[1.0, 0.024730612965907083, 0.22557851969616677]"
212298,[6],end,[1.0],[0.2510157216039569]
212301,"[3, 3, 5]",5,"[0.0, 0.0012926577042399173, 0.0015511892450879006]","[0.0, 0.0012945542418227325, 0.00025891084836454647]"
212301,[5],end,[1.0],[1.0]
212304,[1],end,[0],[0]
212313,"[3, 3, 3]",3,"[0.0, 0.004276479363500746, 0.037493784186971656]","[0.0, 0.014052287581699347, 0.10915032679738562]"
212313,"[3, 3, 3]",3,"[0.056389855793137746, 0.1581302834410741, 0.17434112381899552]","[0.06209150326797386, 0.33431372549019606, 0.05326797385620915]"
212313,"[3, 3, 3]",3,"[0.47866732968672304, 0.6299353555445052, 0.7829935355544505]","[1.0, 0.4970588235294118, 0.5029411764705882]"
212313,[3],end,[1.0],[0.7127450980392157]
212331,"[1, 3, 3]",3,"[0.0, 0.005759457933370977, 0.0071146245059288534]","[0.0, 0.0059551611396543675, 0.0014012143858010276]"
212331,"[3, 3, 3]",3,"[0.008356860530773575, 0.00846979107848673, 0.9756634669678148]","[0.0012844465203176085, 0.00011676786548341896, 1.0]"
212331,"[3, 3, 3]",end,"[0.985940146809712, 0.9952569169960475, 1.0]","[0.010625875758991125, 0.009633348902382065, 0.004904250350303597]"
212334,[1],end,[0],[0]
212340,"[3, 5, 5]",5,"[0.0, 9.777082518576456e-05, 0.0013199061400078218]","[0.0, 0.00017302534821351327, 0.002076304178562159]"
212340,"[5, 5]",end,"[0.5663863903011341, 1.0]","[1.0, 0.7673674193269314]"
212346,"[3, 3, 3]",3,"[0.0, 0.002445466105839773, 0.0026900127164237505]","[0.0, 0.004459507670353193, 0.0004459507670353193]"
212346,"[3, 3, 5]",5,"[0.018487723760148685, 0.02284065342854348, 0.5712608823241709]","[0.02889760970388869, 0.007937923653228684, 1.0]"
212346,[5],end,[1.0],[0.7818408847663219]
212349,"[3, 3, 5]",5,"[0.0, 0.002146992293831231, 0.002223670590039489]","[0.0, 0.00394616306109506, 7.046719751955464e-05]"
212349,"[5, 5, 5]",5,"[0.0022620097381436184, 0.4450408311927309, 0.45543074032894987]","[0.00014093439503910928, 0.8138256641533366, 0.019096610527799308]"
212349,"[5, 5, 5]",5,"[0.4558908101061994, 0.45592914925430356, 0.45592914925430356]","[0.0008456063702346558, 7.046719751955464e-05, 7.046719751955464e-05]"
212349,[5],end,[1.0],[1.0]
212355,"[3, 5, 6]",end,"[0.0, 0.9528503367833087, 1.0]","[0.0, 1.0, 0.04931034482758621]"
212361,"[1, 3, 3]",3,"[0.0, 0.004100072130898599, 0.004100072130898599]","[0.0, 0.009426551453260016, 0.0]"
212361,"[3, 3, 3]",3,"[0.015147488705819825, 0.015413234121711401, 0.015641015906761323]","[0.025399319193506152, 0.0006109801867853714, 0.0005236973029588898]"
212361,"[3, 3, 3]",5,"[0.01609657947686117, 0.016400288523594396, 0.01704567024790251]","[0.0010473946059177796, 0.000698263070611853, 0.0014838090250501876]"
212361,"[5, 5, 5]",5,"[0.017197524771269124, 0.4440605899548233, 0.5650506814471736]","[0.0003491315353059265, 0.9814087457449594, 0.27817055075499697]"
212361,[5],end,[1.0],[1.0]
212364,[1],end,[0],[0]
212370,"[3, 3, 3]",3,"[0.0, 0.004216114928169894, 0.004424318134499271]","[0.0, 0.0042762115932847644, 0.00021117094287825995]"
212370,"[3, 3, 5]",5,"[0.012283989173433272, 0.01322090360191547, 0.013272954403497813]","[0.007971703093654314, 0.0009502692429521698, 5.279273571956499e-05]"
212370,"[5, 5]",end,"[0.014001665625650635, 1.0]","[0.0007390983000739098, 1.0]"
212377,"[1, 3, 3]",end,"[0.0, 0.2890995260663507, 1.0]","[0.0, 0.4066666666666667, 1.0]"
212383,"[3, 5, 5]",5,"[0.0, 0.24759890235536244, 0.6663045963869197]","[0.0, 0.5913435281267068, 1.0]"
212383,"[5, 6, 6]",end,"[0.8268351246284016, 0.9970272124399726, 1.0]","[0.383397050791917, 0.4064718732932824, 0.007236482796286183]"
212386,[1],end,[0],[0]
212392,[1],end,[0],[0]
212395,[1],end,[0],[0]
212398,"[3, 3, 5]",5,"[0.0, 0.003906098928723363, 0.0039447731755424065]","[0.0, 0.00880634754555759, 8.719155985700585e-05]"
212398,"[5, 5, 5]",6,"[0.44749970994314886, 0.44769308117724405, 0.6206443129520053]","[1.0, 0.0003487662394280234, 0.38992065568053014]"
212398,"[6, 4, 4]",4,"[0.8417836562632943, 0.8492864601461887, 0.849595854120741]","[0.4985613392623594, 0.01682797105240213, 0.0006975324788560468]"
212398,"[4, 4, 4]",4,"[0.9467842363769966, 0.9503809413311676, 0.9602815485168427]","[0.2191995814805127, 0.008108815066701544, 0.0224082308832505]"
212398,"[4, 4]",end,"[0.9618285183896044, 1.0]","[0.0034876623942802338, 0.08597087801900775]"
212401,[1],end,[0],[0]
212404,[1],end,[0],[0]
212407,[1],end,[0],[0]
212410,[1],end,[0],[0]
212413,"[3, 3, 3]",5,"[0.0, 0.0007049203440011279, 0.006626251233610602]","[0.0, 0.0008558712769599452, 0.00718931872646354]"
212413,"[5, 5, 6]",6,"[0.007190187508811504, 0.8308191174397294, 0.994360637247991]","[0.0006846970215679561, 1.0, 0.19856213625470728]"
212413,[6],end,[1.0],[0.006846970215679562]
212416,[1],end,[0],[0]
212419,"[3, 3, 5]",5,"[0.0, 0.00992018244013683, 0.010072215887495248]","[0.0, 0.01804604853764779, 0.00027656779368042593]"
212419,"[5, 5, 5]",5,"[0.43823641201064234, 0.43827442037248193, 0.9879893576586849]","[0.7789531909009196, 6.914194842010648e-05, 1.0]"
212419,"[5, 5]",end,"[0.9988977575066514, 1.0]","[0.01984373919657056, 0.002005116504183088]"
212425,"[3, 5, 5]",6,"[0.0, 0.5708165197030838, 0.7144921038210531]","[0.0, 1.0, 0.25170186769069647]"
212425,"[6, 4, 4]",4,"[0.9191949384745678, 0.9212374831863698, 0.9437552931798934]","[0.3585267935067202, 0.003578285913772037, 0.03944842031768197]"
212425,"[4, 4, 4]",6,"[0.9459472923828027, 0.9519752901908035, 0.996512728540826]","[0.0038401117123407227, 0.010560307208936987, 0.07793681270727876]"
212425,"[6, 6]",end,"[0.9967618193593384, 1.0]","[0.0005236515971373713, 0.005672892302321522]"
212428,"[3, 5, 6]",6,"[0.0, 0.543138500635324, 0.997712833545108]","[0.0, 1.0, 0.836823020236285]"
212428,[6],end,[1.0],[0.004327991577962335]
212440,"[3, 5, 5]",end,"[0.0, 0.00011265701571565369, 1.0]","[0.0, 0.00011266970874880288, 1.0]"
212443,"[1, 3, 3]",3,"[0.0, 0.07230657989877079, 0.08966015907447578]","[0.0, 0.09940357852882704, 0.02286282306163022]"
212443,"[3, 3, 3]",end,"[0.2480115690527838, 0.2725958062183659, 1.0]","[0.21769383697813122, 0.033797216699801194, 1.0]"
212449,"[3, 3, 3]",3,"[0.0, 0.0008211736466426632, 0.016360305729265365]","[0.0, 0.0022636252829531605, 0.04283475535434442]"
212449,"[3, 3, 3]",3,"[0.07902217168845935, 0.09032910113069294, 0.2919588149832607]","[0.1727320215915027, 0.03116837889604736, 0.5558070694758837]"
212449,"[3, 3, 3]",3,"[0.44652896216284504, 0.4721116796159434, 0.6175857494788706]","[0.426083928260491, 0.07052063381507923, 0.4010099251262406]"
212449,"[3, 3]",end,"[0.980354999684164, 1.0]","[1.0, 0.05432700679087585]"
212455,"[3, 3, 3]",3,"[0.0, 0.0018951358180669614, 0.0027163613392293113]","[0.0, 0.003096934035305048, 0.0012387736141220192]"
212455,"[3, 3, 5]",5,"[0.0038534428300694883, 0.004358812381554012, 0.00574857864813645]","[0.001961391555693197, 0.0007226179415711778, 0.002271084959223702]"
212455,"[5, 6]",end,"[0.6176879343019583, 1.0]","[1.0, 0.6247548260555383]"
212458,"[3, 5, 5]",5,"[0.0, 0.5689058345457282, 0.5712637335072492]","[0.0, 1.0, 0.004144620811287478]"
212458,"[5, 5]",end,"[0.5722670947674711, 1.0]","[0.001763668430335097, 0.7518518518518519]"
212461,[1],end,[0],[0]
212464,"[3, 5, 5]",5,"[0.0, 0.4162272993555946, 0.5170987111892209]","[0.0, 1.0, 0.2423469387755102]"
212464,"[5, 6, 6]",4,"[0.6254393673110721, 0.9383787346221442, 0.9417106033977739]","[0.2602920478536242, 0.7518472906403941, 0.008004926108374385]"
212464,"[4, 4, 4]",6,"[0.9431751611013474, 0.951266842413591, 0.9553309900410076]","[0.003518648838845883, 0.01952850105559465, 0.009764250527797325]"
212464,"[6, 4, 4]",4,"[0.9915421792618629, 0.9953134153485648, 0.997949619214997]","[0.08699859254046446, 0.009060520760028149, 0.0063335679099225895]"
212464,"[4, 4]",end,"[0.9988283538371412, 1.0]","[0.00211118930330753, 0.002902885292047854]"
212467,"[3, 5, 5]",5,"[0.0, 0.565811795230017, 0.5779363336992316]","[0.0, 1.0, 0.021340388007054675]"
212467,[5],end,[1.0],[0.7459435626102293]
212476,[1],end,[0],[0]
212479,"[3, 3, 3]",3,"[0.0, 0.0036651155129102664, 0.004653461269200675]","[0.0, 0.010289017341040462, 0.0027745664739884392]"
212479,"[3, 3, 3]",3,"[0.0056418070254910845, 0.006300704196351357, 0.012601408392702714]","[0.0026589595375722543, 0.0019653179190751444, 0.017572254335260117]"
212479,"[3, 3, 5]",5,"[0.014001564880780793, 0.05180579005888893, 0.29967466952188776]","[0.003930635838150289, 0.1061271676300578, 0.6958381502890173]"
212479,"[5, 5, 5]",end,"[0.47597084380018945, 0.8321459457233455, 1.0]","[0.49491329479768786, 1.0, 0.47109826589595377]"
212485,[1],end,[0],[0]
212488,"[3, 3]",end,"[0.0, 1.0]","[0.0, 1.0]"
212491,"[3, 3, 3]",3,"[0.0, 0.0005374280230326296, 0.001343570057581574]","[0.0, 0.000953483620513519, 0.0014302254307702786]"
212491,"[3, 5, 5]",5,"[0.0016506717850287907, 0.001727447216890595, 0.0018426103646833013]","[0.0005448477831505824, 0.0001362119457876456, 0.0001362119457876456]"
212491,"[5, 5, 5]",end,"[0.4343570057581574, 0.4363531669865643, 1.0]","[0.7673499965947014, 0.0036096165633726076, 1.0]"
212494,[1],end,[0],[0]
212497,"[1, 1, 1]",3,"[0.0, 0.0, 8.206138191367142e-05]","[0.0, 0.0, 0.00017710085893916585]"
212497,"[3, 5, 5]",5,"[0.0006564910553093714, 0.0010257672739208928, 0.4643853602494666]","[0.001239706012574161, 0.0007969538652262463, 1.0]"
212497,"[5, 5]",end,"[0.8168389955686853, 1.0]","[0.7606481891437173, 0.3952891171522182]"
212500,[3],end,[0],[0]
212506,"[1, 3, 5]",5,"[0.0, 0.0009652509652509653, 0.42021829521829523]","[0.0, 0.0023023111662091563, 1.0]"
212506,"[5, 6, 4]",4,"[0.5795218295218295, 0.8953816453816453, 0.8979061479061479]","[0.37996989285398036, 0.7533870539272115, 0.006021429203931639]"
212506,"[4, 4, 4]",4,"[0.8990941490941491, 0.9006905256905257, 0.9011360261360262]","[0.0028336137430266537, 0.003807668467192066, 0.0010626051536349952]"
212506,"[4, 4, 4]",4,"[0.906036531036531, 0.9192530442530442, 0.9653994653994654]","[0.011688656689984946, 0.03152395289117152, 0.11006818383069158]"
212506,"[4, 6]",end,"[0.9653994653994654, 1.0]","[8.855042946958293e-05, 0.0824404498361817]"
212512,"[3, 3, 5]",5,"[0.0, 0.0003678499172337686, 0.41537612654037154]","[0.0, 0.000698177756056692, 0.7877539621587656]"
212512,"[5, 5, 5]",5,"[0.4157439764576053, 0.4165532462755196, 0.9434246827294464]","[0.0006283599804510229, 0.0015359910633247224, 1.0]"
212512,[5],end,[1.0],[0.10737973888151923]
212515,"[3, 3]",end,"[0.0, 1.0]","[0.0, 1.0]"
212521,"[3, 3, 3]",3,"[0.0, 0.006625339015885316, 0.05191786129407207]","[0.0, 0.030656149157404087, 0.20957332377196128]"
212521,"[3, 3, 3]",3,"[0.20891127469972878, 0.281092599767532, 0.375319643549012]","[0.7264252420222302, 0.33399067766224455, 0.43599856579419144]"
212521,"[3, 3, 3]",3,"[0.5914374273537388, 0.60577295621852, 0.656567222006974]","[1.0, 0.06633201864467551, 0.23503047687343134]"
212521,"[3, 3, 3]",end,"[0.7116234017822549, 0.8278574196048043, 1.0]","[0.2547508067407673, 0.5378271782000718, 0.7963427751882395]"
212524,"[1, 1, 3]",3,"[0.0, 0.0003723624327678941, 0.0006206040546131568]","[0.0, 0.0008997300809757073, 0.0006997900629811056]"
212524,"[3, 3, 3]",3,"[0.000992966487381051, 0.006288787753413323, 0.04745552337608606]","[0.0008997300809757073, 0.012796161151654504, 0.0994701589523143]"
212524,"[3, 3, 3]",5,"[0.055647496896979724, 0.06065370293752586, 0.06077782374844849]","[0.01979406178146556, 0.012096371088673398, 0.00029991002699190244]"
212524,"[5, 5, 5]",5,"[0.06086057095573024, 0.4747207281754241, 0.6039718659495242]","[0.00019994001799460162, 1.0, 0.3123063081075677]"
212524,"[5, 5]",end,"[0.8333884981381878, 1.0]","[0.554333699890033, 0.4025792262321304]"
212527,"[1, 3, 3]",3,"[0.0, 0.2653061224489796, 0.7210884353741497]","[0.0, 0.582089552238806, 1.0]"
212527,"[3, 3]",end,"[0.7891156462585034, 1.0]","[0.14925373134328357, 0.4626865671641791]"
212530,"[3, 3, 3]",3,"[0.0, 0.0027387028507406944, 0.16975808124818456]","[0.0, 0.005665236051502146, 0.34549356223175964]"
212530,"[3, 3, 3]",3,"[0.224075687787875, 0.24374455371592182, 0.2855305199385867]","[0.11244635193133047, 0.040600858369098713, 0.08643776824034335]"
212530,"[3, 3, 3]",5,"[0.28565500643180214, 0.28577949292501764, 0.40487157143449937]","[0.0002575107296137339, 0.0002575107296137339, 0.24643776824034336]"
212530,"[5, 5]",end,"[0.8882941200879705, 1.0]","[1.0, 0.23107296137339056]"
212542,[3],end,[0],[0]
212548,"[3, 3, 5]",5,"[0.0, 0.0008473731432559067, 0.00089721862227096]","[0.0, 0.001519077830399428, 0.0]"
212548,"[5, 5, 5]",5,"[0.0009969095803010668, 0.0010966005383311734, 0.5589173561957931]","[0.00017871503887052095, 0.00017871503887052095, 1.0]"
212548,"[5, 5, 5]",end,"[0.7007277439936198, 0.9965108164689462, 1.0]","[0.2541327852738808, 0.5302475203288357, 0.006255026360468234]"
212554,"[3, 5]",end,"[0.0, 1.0]","[0.0, 1.0]"
212557,"[3, 3, 3]",3,"[0.0, 0.21404459901800327, 0.2144026186579378]","[0.0, 0.3806275579809004, 0.0007276034561164165]"
212557,"[3, 5, 5]",5,"[0.22135842880523732, 0.22161415711947627, 0.22166530278232405]","[0.012369258753979082, 0.00045475216007276033, 9.095043201455206e-05]"
212557,"[5, 6]",end,"[0.7840118657937807, 1.0]","[1.0, 0.3840836743974534]"
212560,"[3, 3, 5]",5,"[0.0, 0.0008553194289097967, 0.002302783077834068]","[0.0, 0.0013560029206216753, 0.002399082090330656]"
212560,"[5, 6]",end,"[0.6331337587999211, 1.0]","[1.0, 0.5816209450297277]"
212563,"[3, 3, 5]",5,"[0.0, 0.0012869322751890182, 0.002252131481580782]","[0.0, 0.0021670428893905192, 0.0016252821670428893]"
212563,"[5, 5, 5]",5,"[0.0023593758378465334, 0.002412998015979409, 0.5962786208375784]","[0.00018058690744920993, 9.029345372460496e-05, 1.0]"
212563,"[5, 6, 6]",6,"[0.7476540297066867, 0.9862727223979838, 0.9881494986326345]","[0.2548984198645598, 0.4017155756207675, 0.003160270880361174]"
212563,"[6, 4, 4]",4,"[0.9905624966486138, 0.9916885623894043, 0.9957638479275028]","[0.004063205417607223, 0.0018961625282167044, 0.006862302483069977]"
212563,[4],end,[1.0],[0.007133182844243792]
212566,"[3, 3, 3]",3,"[0.0, 0.039559339008512766, 0.04765481555666833]","[0.0, 0.17041164839115586, 0.034873269818443284]"
212566,"[3, 3, 3]",3,"[0.23251543982640627, 0.3003254882323485, 0.3414705391420464]","[0.7963329138953802, 0.29210857451015637, 0.17724249505662412]"
212566,"[3, 3, 3]",3,"[0.36362877649808045, 0.5935570021699216, 0.6491403772325154]","[0.09527233507100485, 0.9904727664928995, 0.2394391515369405]"
212566,"[3, 3]",end,"[0.8812802537139042, 1.0]","[1.0, 0.511414704296243]"
212569,[3],end,[0],[0]
212572,"[1, 1, 1]",end,"[0.0, 0.9310344827586207, 1.0]","[0.0, 1.0, 0.07407407407407407]"
212575,"[3, 3, 3]",end,"[0.0, 0.9628099173553719, 1.0]","[0.0, 1.0, 0.03862660944206009]"
212578,"[3, 3, 3]",5,"[0.0, 0.0037094001628517146, 0.0037998733375554147]","[0.0, 0.003723549178094633, 9.081827263645445e-05]"
212578,[5],end,[1.0],[1.0]
212590,"[3, 5, 5]",5,"[0.0, 0.00010766580534022394, 0.0005383290267011198]","[0.0, 0.00012342631449024932, 0.0004937052579609973]"
212590,"[5, 6]",end,"[0.8728466838931955, 1.0]","[1.0, 0.14576647741298446]"
212593,"[1, 1, 3]",5,"[0.0, 0.00021867483052700635, 0.0011480428602667833]","[0.0, 0.0003618599601954044, 0.0015379048308304685]"
212593,"[5, 5, 5]",6,"[0.0013667176907937897, 0.6056746118521759, 0.759457686420293]","[0.0003618599601954044, 1.0, 0.2544780170074181]"
